"path","status","review_basis","last_reviewed"
"scripts/research/p1d_oi_delta_regression.py","DISCOVERED BUT NOT YET REVIEWED","已纳入 tracked 清单；本次未达到逐行审查标准，不据此作安全结论","2026-08-24"
"scripts/research/p1d_preview_regression_funding_basis.py","DISCOVERED BUT NOT YET REVIEWED","已纳入 tracked 清单；本次未达到逐行审查标准，不据此作安全结论","2026-08-24"
"scripts/run_local.py","FULLY REVIEWED","本次逐段完整读取或由完整清单核对；结论仍受冻结基线约束","2026-08-24"
"scripts/runtime_truth_report.py","DISCOVERED BUT NOT YET REVIEWED","已纳入 tracked 清单；本次未达到逐行审查标准，不据此作安全结论","2026-08-24"
"scripts/seed_operator_admin.py","DISCOVERED BUT NOT YET REVIEWED","已纳入 tracked 清单；本次未达到逐行审查标准，不据此作安全结论","2026-08-24"
"scripts/start_api.py","FULLY REVIEWED","本次逐段完整读取或由完整清单核对；结论仍受冻结基线约束","2026-08-24"
"scripts/strategy_profile_report.py","DISCOVERED BUT NOT YET REVIEWED","已纳入 tracked 清单；本次未达到逐行审查标准，不据此作安全结论","2026-08-24"
"scripts/sync_to_wsl2.sh","FULLY REVIEWED","本次逐段完整读取或由完整清单核对；结论仍受冻结基线约束","2026-08-24"
"scripts/verify_operator_confirmation_packet.py","DISCOVERED BUT NOT YET REVIEWED","已纳入 tracked 清单；本次未达到逐行审查标准，不据此作安全结论","2026-08-24"
"scripts/wsl_sudo.sh","DISCOVERED BUT NOT YET REVIEWED","已纳入 tracked 清单；本次未达到逐行审查标准，不据此作安全结论","2026-08-24"
"tests/__init__.py","DISCOVERED BUT NOT YET REVIEWED","已纳入 tracked 清单；本次未达到逐行审查标准，不据此作安全结论","2026-08-24"
"tests/conftest.py","DISCOVERED BUT NOT YET REVIEWED","已纳入 tracked 清单；本次未达到逐行审查标准，不据此作安全结论","2026-08-24"
"tests/integration/__init__.py","DISCOVERED BUT NOT YET REVIEWED","已纳入 tracked 清单；本次未达到逐行审查标准，不据此作安全结论","2026-08-24"
"tests/integration/data_platform/test_liquidations_ws_postgres.py","DISCOVERED BUT NOT YET REVIEWED","已纳入 tracked 清单；本次未达到逐行审查标准，不据此作安全结论","2026-08-24"
"tests/integration/data_platform/test_microstructure_pipeline_e2e.py","DISCOVERED BUT NOT YET REVIEWED","已纳入 tracked 清单；本次未达到逐行审查标准，不据此作安全结论","2026-08-24"
"tests/integration/data_platform/test_orderbook_payload_migration_postgres.py","DISCOVERED BUT NOT YET REVIEWED","已纳入 tracked 清单；本次未达到逐行审查标准，不据此作安全结论","2026-08-24"
"tests/integration/data_platform/test_rdp_production_workflow_api.py","DISCOVERED BUT NOT YET REVIEWED","已纳入 tracked 清单；本次未达到逐行审查标准，不据此作安全结论","2026-08-24"
"tests/integration/data_platform/test_recommendations_db_postgres.py","DISCOVERED BUT NOT YET REVIEWED","已纳入 tracked 清单；本次未达到逐行审查标准，不据此作安全结论","2026-08-24"
"tests/integration/test_ai_command_bridge_nats_roundtrip.py","DISCOVERED BUT NOT YET REVIEWED","已纳入 tracked 清单；本次未达到逐行审查标准，不据此作安全结论","2026-08-24"
"tests/integration/test_audit_linkage.py","DISCOVERED BUT NOT YET REVIEWED","已纳入 tracked 清单；本次未达到逐行审查标准，不据此作安全结论","2026-08-24"
"tests/integration/test_dashboard_ui.py","DISCOVERED BUT NOT YET REVIEWED","已纳入 tracked 清单；本次未达到逐行审查标准，不据此作安全结论","2026-08-24"
"tests/integration/test_execution_outbox_postgres.py","DISCOVERED BUT NOT YET REVIEWED","已纳入 tracked 清单；本次未达到逐行审查标准，不据此作安全结论","2026-08-24"
"tests/integration/test_hot_state_redis_roundtrip.py","DISCOVERED BUT NOT YET REVIEWED","已纳入 tracked 清单；本次未达到逐行审查标准，不据此作安全结论","2026-08-24"
"tests/integration/test_independent_bundle_recovery.py","DISCOVERED BUT NOT YET REVIEWED","已纳入 tracked 清单；本次未达到逐行审查标准，不据此作安全结论","2026-08-24"
"tests/integration/test_independent_engine_transition_flow.py","DISCOVERED BUT NOT YET REVIEWED","已纳入 tracked 清单；本次未达到逐行审查标准，不据此作安全结论","2026-08-24"
"tests/integration/test_independent_live_rollout_guard.py","DISCOVERED BUT NOT YET REVIEWED","已纳入 tracked 清单；本次未达到逐行审查标准，不据此作安全结论","2026-08-24"
"tests/integration/test_independent_query_normalization.py","DISCOVERED BUT NOT YET REVIEWED","已纳入 tracked 清单；本次未达到逐行审查标准，不据此作安全结论","2026-08-24"
"tests/integration/test_independent_recovery.py","DISCOVERED BUT NOT YET REVIEWED","已纳入 tracked 清单；本次未达到逐行审查标准，不据此作安全结论","2026-08-24"
"tests/integration/test_independent_replay.py","DISCOVERED BUT NOT YET REVIEWED","已纳入 tracked 清单；本次未达到逐行审查标准，不据此作安全结论","2026-08-24"
"tests/integration/test_kill_switch_cross_process.py","DISCOVERED BUT NOT YET REVIEWED","已纳入 tracked 清单；本次未达到逐行审查标准，不据此作安全结论","2026-08-24"
"tests/integration/test_mainline_chain.py","DISCOVERED BUT NOT YET REVIEWED","已纳入 tracked 清单；本次未达到逐行审查标准，不据此作安全结论","2026-08-24"
"tests/integration/test_mvp_cycle.py","DISCOVERED BUT NOT YET REVIEWED","已纳入 tracked 清单；本次未达到逐行审查标准，不据此作安全结论","2026-08-24"
"tests/integration/test_nats_event_bus_roundtrip.py","DISCOVERED BUT NOT YET REVIEWED","已纳入 tracked 清单；本次未达到逐行审查标准，不据此作安全结论","2026-08-24"
"tests/integration/test_okx_live_futures_postgres_replay.py","DISCOVERED BUT NOT YET REVIEWED","已纳入 tracked 清单；本次未达到逐行审查标准，不据此作安全结论","2026-08-24"
"tests/integration/test_okx_live_submit_path.py","DISCOVERED BUT NOT YET REVIEWED","已纳入 tracked 清单；本次未达到逐行审查标准，不据此作安全结论","2026-08-24"
"tests/integration/test_operator_api.py","DISCOVERED BUT NOT YET REVIEWED","已纳入 tracked 清单；本次未达到逐行审查标准，不据此作安全结论","2026-08-24"
"tests/integration/test_operator_auth_browser_e2e.py","DISCOVERED BUT NOT YET REVIEWED","已纳入 tracked 清单；本次未达到逐行审查标准，不据此作安全结论","2026-08-24"
"tests/integration/test_operator_command_bridge_nats_roundtrip.py","DISCOVERED BUT NOT YET REVIEWED","已纳入 tracked 清单；本次未达到逐行审查标准，不据此作安全结论","2026-08-24"
"tests/integration/test_persistence_and_replay.py","DISCOVERED BUT NOT YET REVIEWED","已纳入 tracked 清单；本次未达到逐行审查标准，不据此作安全结论","2026-08-24"
"tests/integration/test_phase1_ledger_mirror_postgres.py","DISCOVERED BUT NOT YET REVIEWED","已纳入 tracked 清单；本次未达到逐行审查标准，不据此作安全结论","2026-08-24"
"tests/integration/test_phase1_shadow_postgres.py","DISCOVERED BUT NOT YET REVIEWED","已纳入 tracked 清单；本次未达到逐行审查标准，不据此作安全结论","2026-08-24"
"tests/integration/test_phase2_command_flow_runtime.py","DISCOVERED BUT NOT YET REVIEWED","已纳入 tracked 清单；本次未达到逐行审查标准，不据此作安全结论","2026-08-24"
"tests/integration/test_phase3_ledger_truth_runtime.py","DISCOVERED BUT NOT YET REVIEWED","已纳入 tracked 清单；本次未达到逐行审查标准，不据此作安全结论","2026-08-24"
"tests/integration/test_phase4_recovery_reconciliation_runtime.py","DISCOVERED BUT NOT YET REVIEWED","已纳入 tracked 清单；本次未达到逐行审查标准，不据此作安全结论","2026-08-24"
"tests/integration/test_phase5_control_plane_runtime.py","DISCOVERED BUT NOT YET REVIEWED","已纳入 tracked 清单；本次未达到逐行审查标准，不据此作安全结论","2026-08-24"
"tests/integration/test_portfolio_outbox_postgres.py","DISCOVERED BUT NOT YET REVIEWED","已纳入 tracked 清单；本次未达到逐行审查标准，不据此作安全结论","2026-08-24"
"tests/integration/test_portfolio_snapshot_cache_cross_process.py","DISCOVERED BUT NOT YET REVIEWED","已纳入 tracked 清单；本次未达到逐行审查标准，不据此作安全结论","2026-08-24"
"tests/integration/test_postgres_exit_execution_resume.py","DISCOVERED BUT NOT YET REVIEWED","已纳入 tracked 清单；本次未达到逐行审查标准，不据此作安全结论","2026-08-24"
"tests/integration/test_rdp_apply_api_with_token.py","DISCOVERED BUT NOT YET REVIEWED","已纳入 tracked 清单；本次未达到逐行审查标准，不据此作安全结论","2026-08-24"
"tests/integration/test_rdp_batch_a_db_constraints.py","DISCOVERED BUT NOT YET REVIEWED","已纳入 tracked 清单；本次未达到逐行审查标准，不据此作安全结论","2026-08-24"
"tests/integration/test_rdp_browser_e2e.py","DISCOVERED BUT NOT YET REVIEWED","已纳入 tracked 清单；本次未达到逐行审查标准，不据此作安全结论","2026-08-24"
"tests/integration/test_rdp_bug2_bug9_apply_side_effects.py","DISCOVERED BUT NOT YET REVIEWED","已纳入 tracked 清单；本次未达到逐行审查标准，不据此作安全结论","2026-08-24"
"tests/integration/test_rdp_no_db_fallback.py","DISCOVERED BUT NOT YET REVIEWED","已纳入 tracked 清单；本次未达到逐行审查标准，不据此作安全结论","2026-08-24"
"tests/integration/test_rdp_rollback_with_real_db.py","DISCOVERED BUT NOT YET REVIEWED","已纳入 tracked 清单；本次未达到逐行审查标准，不据此作安全结论","2026-08-24"
"tests/integration/test_real_market_paper_loop.py","DISCOVERED BUT NOT YET REVIEWED","已纳入 tracked 清单；本次未达到逐行审查标准，不据此作安全结论","2026-08-24"
"tests/integration/test_recovery.py","DISCOVERED BUT NOT YET REVIEWED","已纳入 tracked 清单；本次未达到逐行审查标准，不据此作安全结论","2026-08-24"
"tests/integration/test_runtime_controls.py","DISCOVERED BUT NOT YET REVIEWED","已纳入 tracked 清单；本次未达到逐行审查标准，不据此作安全结论","2026-08-24"
"tests/integration/test_strategy_runtime_integration.py","DISCOVERED BUT NOT YET REVIEWED","已纳入 tracked 清单；本次未达到逐行审查标准，不据此作安全结论","2026-08-24"
"tests/integration/test_task58_financial_convergence_postgres.py","DISCOVERED BUT NOT YET REVIEWED","已纳入 tracked 清单；本次未达到逐行审查标准，不据此作安全结论","2026-08-24"
"tests/replay/__init__.py","DISCOVERED BUT NOT YET REVIEWED","已纳入 tracked 清单；本次未达到逐行审查标准，不据此作安全结论","2026-08-24"
"tests/scenario/test_independent_failed_thesis_forced_exit.py","DISCOVERED BUT NOT YET REVIEWED","已纳入 tracked 清单；本次未达到逐行审查标准，不据此作安全结论","2026-08-24"
"tests/scenario/test_independent_holding_to_de_risk.py","DISCOVERED BUT NOT YET REVIEWED","已纳入 tracked 清单；本次未达到逐行审查标准，不据此作安全结论","2026-08-24"
"tests/scenario/test_independent_leg_suspension.py","DISCOVERED BUT NOT YET REVIEWED","已纳入 tracked 清单；本次未达到逐行审查标准，不据此作安全结论","2026-08-24"
"tests/scenario/test_independent_probe_to_build.py","DISCOVERED BUT NOT YET REVIEWED","已纳入 tracked 清单；本次未达到逐行审查标准，不据此作安全结论","2026-08-24"
"tests/scenario/test_independent_size_down_entry.py","DISCOVERED BUT NOT YET REVIEWED","已纳入 tracked 清单；本次未达到逐行审查标准，不据此作安全结论","2026-08-24"
"tests/smoke/__init__.py","DISCOVERED BUT NOT YET REVIEWED","已纳入 tracked 清单；本次未达到逐行审查标准，不据此作安全结论","2026-08-24"
"tests/smoke/test_4proc_pipeline.py","DISCOVERED BUT NOT YET REVIEWED","已纳入 tracked 清单；本次未达到逐行审查标准，不据此作安全结论","2026-08-24"
"tests/smoke/test_rdp_legacy_scripts_disabled.sh","DISCOVERED BUT NOT YET REVIEWED","已纳入 tracked 清单；本次未达到逐行审查标准，不据此作安全结论","2026-08-24"
"tests/support/__init__.py","DISCOVERED BUT NOT YET REVIEWED","已纳入 tracked 清单；本次未达到逐行审查标准，不据此作安全结论","2026-08-24"
"tests/support/postgres.py","DISCOVERED BUT NOT YET REVIEWED","已纳入 tracked 清单；本次未达到逐行审查标准，不据此作安全结论","2026-08-24"
"tests/support/strategy_family.py","DISCOVERED BUT NOT YET REVIEWED","已纳入 tracked 清单；本次未达到逐行审查标准，不据此作安全结论","2026-08-24"
"tests/test_phase3_phase4_decision_fixes.py","DISCOVERED BUT NOT YET REVIEWED","已纳入 tracked 清单；本次未达到逐行审查标准，不据此作安全结论","2026-08-24"
"tests/test_review3_fixes.py","DISCOVERED BUT NOT YET REVIEWED","已纳入 tracked 清单；本次未达到逐行审查标准，不据此作安全结论","2026-08-24"
"tests/test_review_fixes.py","DISCOVERED BUT NOT YET REVIEWED","已纳入 tracked 清单；本次未达到逐行审查标准，不据此作安全结论","2026-08-24"
"tests/test_step3_research.py","DISCOVERED BUT NOT YET REVIEWED","已纳入 tracked 清单；本次未达到逐行审查标准，不据此作安全结论","2026-08-24"
"tests/test_taskbook3_acceptance.py","DISCOVERED BUT NOT YET REVIEWED","已纳入 tracked 清单；本次未达到逐行审查标准，不据此作安全结论","2026-08-24"
"tests/test_taskbook4_acceptance.py","DISCOVERED BUT NOT YET REVIEWED","已纳入 tracked 清单；本次未达到逐行审查标准，不据此作安全结论","2026-08-24"
"tests/unit/__init__.py","DISCOVERED BUT NOT YET REVIEWED","已纳入 tracked 清单；本次未达到逐行审查标准，不据此作安全结论","2026-08-24"
"tests/unit/data_platform/__init__.py","DISCOVERED BUT NOT YET REVIEWED","已纳入 tracked 清单；本次未达到逐行审查标准，不据此作安全结论","2026-08-24"
"tests/unit/data_platform/_silver_test_helpers.py","DISCOVERED BUT NOT YET REVIEWED","已纳入 tracked 清单；本次未达到逐行审查标准，不据此作安全结论","2026-08-24"
"tests/unit/data_platform/research_factory/test_allocation_policy.py","DISCOVERED BUT NOT YET REVIEWED","已纳入 tracked 清单；本次未达到逐行审查标准，不据此作安全结论","2026-08-24"
"tests/unit/data_platform/research_factory/test_artifacts.py","DISCOVERED BUT NOT YET REVIEWED","已纳入 tracked 清单；本次未达到逐行审查标准，不据此作安全结论","2026-08-24"
"tests/unit/data_platform/research_factory/test_baseline_benchmark.py","DISCOVERED BUT NOT YET REVIEWED","已纳入 tracked 清单；本次未达到逐行审查标准，不据此作安全结论","2026-08-24"
"tests/unit/data_platform/research_factory/test_baseline_workflow_config.py","DISCOVERED BUT NOT YET REVIEWED","已纳入 tracked 清单；本次未达到逐行审查标准，不据此作安全结论","2026-08-24"
